gameId,trialNum,repNum,tangram,condition,text
MDLyuv29jevaGLSeT,11,0,L,6_thin,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah
MDLyuv29jevaGLSeT,12,1,E,6_thin,bunny ears slouched facing right
MDLyuv29jevaGLSeT,13,1,C,6_thin,one arm to each side looks like they're flying towards the left
MDLyuv29jevaGLSeT,14,1,H,6_thin,"looks like they have no legs, sort of banana shaped"
MDLyuv29jevaGLSeT,15,1,J,6_thin,left half of them is like a square and they appear to be facing right with a diamond head
MDLyuv29jevaGLSeT,16,1,A,6_thin,"body facing left with one foot in the air, head is hanging backwards also looks like a penguin"
MDLyuv29jevaGLSeT,17,1,G,6_thin,"almost laying down, body facing right with one hand high and one low and head hanging back"
MDLyuv29jevaGLSeT,18,1,I,6_thin,on one foot facing left with the back leg at a 90 degree angle back both arms in front
MDLyuv29jevaGLSeT,19,1,L,6_thin,"facing right with hands out, squatted but not kneeling"
MDLyuv29jevaGLSeT,20,1,K,6_thin,facing right with hands out and kneeling
MDLyuv29jevaGLSeT,21,1,F,6_thin,seated facing left with feet extended
MDLyuv29jevaGLSeT,22,1,D,6_thin,standing up straight facing left with hands out
MDLyuv29jevaGLSeT,23,1,B,6_thin,kneeling facing right with a triangle hanging out of their mouth
MDLyuv29jevaGLSeT,24,2,L,6_thin,squated facing right
MDLyuv29jevaGLSeT,25,2,K,6_thin,kneeling facing right arms out
MDLyuv29jevaGLSeT,26,2,C,6_thin,arms up in the air
MDLyuv29jevaGLSeT,27,2,F,6_thin,sitting facing left
MDLyuv29jevaGLSeT,28,2,G,6_thin,head hanging back
MDLyuv29jevaGLSeT,29,2,A,6_thin,penguin looking down
MDLyuv29jevaGLSeT,30,2,I,6_thin,standing on 1 leg arms out
MDLyuv29jevaGLSeT,31,2,B,6_thin,sitting with a triangle on chin facing right
MDLyuv29jevaGLSeT,32,2,E,6_thin,bunny
MDLyuv29jevaGLSeT,33,2,D,6_thin,standing up straight facing left
MDLyuv29jevaGLSeT,34,2,J,6_thin,facing right back is straight
MDLyuv29jevaGLSeT,35,2,H,6_thin,banana shape
MDLyuv29jevaGLSeT,36,3,G,6_thin,Dude looks like the bunny but facing the left Lying down
MDLyuv29jevaGLSeT,37,3,K,6_thin,Praying on knees facing right
MDLyuv29jevaGLSeT,38,3,A,6_thin,Dude looks like dracula sneaking up on a victim to the left one leg raised
MDLyuv29jevaGLSeT,39,3,D,6_thin,Guy stood straight facing left looking down at arms extended to left
MDLyuv29jevaGLSeT,40,3,J,6_thin,"Guy if half square on the left, small triangle arm on right"
MDLyuv29jevaGLSeT,41,3,H,6_thin,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,42,3,I,6_thin,"Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,43,3,L,6_thin,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,44,3,C,6_thin,"Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,45,3,B,6_thin,"Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,46,3,E,6_thin,Bunny boy
MDLyuv29jevaGLSeT,47,3,F,6_thin,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,48,4,F,6_thin,sitting facing left
MDLyuv29jevaGLSeT,49,4,E,6_thin,bunny
MDLyuv29jevaGLSeT,50,4,G,6_thin,lying down head leaning to the left
MDLyuv29jevaGLSeT,51,4,H,6_thin,banana
MDLyuv29jevaGLSeT,52,4,A,6_thin,penguin
MDLyuv29jevaGLSeT,53,4,I,6_thin,on one leg
MDLyuv29jevaGLSeT,54,4,K,6_thin,kneeling facing right praying
MDLyuv29jevaGLSeT,55,4,J,6_thin,left side straight facing right
MDLyuv29jevaGLSeT,56,4,B,6_thin,triangle on chin
MDLyuv29jevaGLSeT,57,4,L,6_thin,squatting facing right arms in front
MDLyuv29jevaGLSeT,58,4,D,6_thin,facing left arms in front
MDLyuv29jevaGLSeT,59,4,C,6_thin,arms up flying facing left
MDLyuv29jevaGLSeT,60,5,A,6_thin,penguin
MDLyuv29jevaGLSeT,61,5,C,6_thin,flying facing left
MDLyuv29jevaGLSeT,62,5,E,6_thin,bunny
MDLyuv29jevaGLSeT,63,5,L,6_thin,squatting facing right
MDLyuv29jevaGLSeT,64,5,J,6_thin,half a square facing right
MDLyuv29jevaGLSeT,65,5,F,6_thin,depressed sitting down facing left
MDLyuv29jevaGLSeT,66,5,G,6_thin,"The one that is hard to describe head back, one arm up, one arm down"
MDLyuv29jevaGLSeT,67,5,K,6_thin,Praying kneeling facing right
MDLyuv29jevaGLSeT,68,5,D,6_thin,Standing facing left arms extended in front
MDLyuv29jevaGLSeT,69,5,B,6_thin,"Kneeling facing right, one arm up on each side"
MDLyuv29jevaGLSeT,70,5,I,6_thin,"ice skater facing left, one leg extended"
MDLyuv29jevaGLSeT,71,5,H,6_thin,and finally banana man
MEJ8y7jRW4947MPrH,0,0,K,full_feedback,Person on knees with hands outstretched facing right
MEJ8y7jRW4947MPrH,1,0,A,full_feedback,Person facing left in process of walking (taking step) head' towards back stepping left right leg in air
MEJ8y7jRW4947MPrH,2,0,L,full_feedback,person bending down (but not completely on ground) with hands outstretched in sharp triangle shape facing right legs together facing left not sitting down head slightly tilted (diamond shape)
MEJ8y7jRW4947MPrH,3,0,H,full_feedback,"least resembling human - closest to arrow pointing upwards lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head"
MEJ8y7jRW4947MPrH,4,0,D,full_feedback,"lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head facing left kind of pointing looks like holding open book to me definitely not cheering"
MEJ8y7jRW4947MPrH,5,0,G,full_feedback,"middle component in something of a rough l-shape pointed left with two arms pointed to right head facing left backwards l-shape head pointing forwards, hands arms backwards closer to sitting head focused left"
MEJ8y7jRW4947MPrH,6,0,I,full_feedback,"odd shape - almost like kicking out leg to the right standing on one leg, kicking other out to right 100% karate kick diamond head on left arms on left"
MEJ8y7jRW4947MPrH,7,0,B,full_feedback,"down on knees pointing right, sharp triangle arms with diamond head not so much blocky body legs behind body in line with ground *feet"
MEJ8y7jRW4947MPrH,8,0,F,full_feedback,"sitting facing left, legs jutting out from body (knees somewhat up), diamond head looking left no arms"
MEJ8y7jRW4947MPrH,9,0,E,full_feedback,"sitting facing right, rabbit ears jutting out from head sharp straight angle for the 'back' two triangles overlapping on bottom smaller triangle for legs on right"
MEJ8y7jRW4947MPrH,10,0,C,full_feedback,"celebratory person - arms extended, diamond head no legs leaning left"
MEJ8y7jRW4947MPrH,11,0,J,full_feedback,blockiest' body with diamond head body wider as it goes up small triangle or 'point' jutting out of top right of body
MEJ8y7jRW4947MPrH,12,1,K,full_feedback,kneeling down arms pointed to the right legs behind body facing left and flicking up to the ceiling diamond head kneeling on them and his feet behind him flicking up to the sky his shoulders also look like the start of another diamond
MEJ8y7jRW4947MPrH,13,1,D,full_feedback,man standing up perfectly straight back arms facing left either pointing left or holding something to his left
MEJ8y7jRW4947MPrH,14,1,J,full_feedback,body gets wider as it goes up diamond head any jutting parts are all to the right yeah his left side is completely straight he gets wider as he goes up
MEJ8y7jRW4947MPrH,15,1,A,full_feedback,"to me this one looks like how frankenstein's monster would walk one leg in the air, the other flat arms up in the air and pointing sharply down diamond head is on the right hand side and kinda falling back well one leg is in the air yeah zombie arms like michael Jackson's Thriller movie"
MEJ8y7jRW4947MPrH,16,1,C,full_feedback,celebration guy no legs body leaning diagonally left
MEJ8y7jRW4947MPrH,17,1,L,full_feedback,man kneeling down facing to the right arms also to the right but feet legs are flat to the ground knees bent facing right he might be holding something or just pointing sharply triangle arm with the flat surface facing the ceiling no not pointing up but it looks very close to that one
MEJ8y7jRW4947MPrH,18,1,G,full_feedback,I think this one looks like a dancer two triangles for arms but one arm is near the head and the other is almost touching the ground body trailing really far back to the left looks like a backwards L diamond head hanging to the left i guess the bottom triangle is a leg actually yeah legs dragged kinda
MEJ8y7jRW4947MPrH,19,1,I,full_feedback,karate kick guy
MEJ8y7jRW4947MPrH,20,1,E,full_feedback,bunny ear guy
MEJ8y7jRW4947MPrH,21,1,B,full_feedback,kneeling down leg at the bottom left both arms spread out to each side of him not really sure what it looks like he's doing he's actually the only one except the celebration guy who has arms at either side yeah triangle arms
MEJ8y7jRW4947MPrH,22,1,H,full_feedback,this one looks like a block no arms and only one little triangle foot at the bottom right facing right this person looks like someone has tied him up in a bag no arms only a little foot hanging to the bottom right bag boy
MEJ8y7jRW4947MPrH,23,1,F,full_feedback,"the last one was the ""gets wider as it goes up"" guy this one is wall leaning man legs stretched to the left knees up yeah like he could be sleeping"
MEJ8y7jRW4947MPrH,24,2,L,full_feedback,diamond head arms left knees bent arms right sorry knees bent to right under knees yes squat with the tray guy
MEJ8y7jRW4947MPrH,25,2,A,full_feedback,Frankenstein
MEJ8y7jRW4947MPrH,26,2,J,full_feedback,block guy arm and leg to the right diamond head left side straight line
MEJ8y7jRW4947MPrH,27,2,H,full_feedback,guy in a bag foot to the right
MEJ8y7jRW4947MPrH,28,2,C,full_feedback,celebration guy no legs
MEJ8y7jRW4947MPrH,29,2,F,full_feedback,sleeping guy sitting to the left no arms knees up
MEJ8y7jRW4947MPrH,30,2,G,full_feedback,dancer arms up in air leg in air other leg dragging facing right I think it looks a lot like a zombie too one foot stepping to the right the other leg dragging
MEJ8y7jRW4947MPrH,31,2,K,full_feedback,"server girl kneeling down feet pointing up to left, arms to right kneeling server girl"
MEJ8y7jRW4947MPrH,32,2,D,full_feedback,Priest standing holding out arms to left offering bread looks like he's holding a pot or something
MEJ8y7jRW4947MPrH,33,2,E,full_feedback,bunny ears guy
MEJ8y7jRW4947MPrH,34,2,B,full_feedback,"kneeling down, diamond head, both arms stretched straight out to side, feet to left behind her Blessing lady no both arms out like wings"
MEJ8y7jRW4947MPrH,35,2,I,full_feedback,"guy on one leg, other leg behind him, arm out forward in front of him, diamond head both arms in front of him karate guy yes forgot sorry!"
MEJ8y7jRW4947MPrH,36,3,L,full_feedback,"it's the one holding the tray to their right, squatting, legs aren't sticking up both arms on right legs aren't sticking up seryes squatting"
MEJ8y7jRW4947MPrH,37,3,A,full_feedback,frankenstein zombie arms
MEJ8y7jRW4947MPrH,38,3,F,full_feedback,wall guy
MEJ8y7jRW4947MPrH,39,3,B,full_feedback,arms spread like wings kneeling down wings guy not the celebration guy
MEJ8y7jRW4947MPrH,40,3,E,full_feedback,bunny ears
MEJ8y7jRW4947MPrH,41,3,G,full_feedback,legs dragging behind them both arms to the right dancer head sticking backwards to the left
MEJ8y7jRW4947MPrH,42,3,J,full_feedback,body gets wider as it goes up little triangle sticking out of the top of the right side of their blocky body
MEJ8y7jRW4947MPrH,43,3,D,full_feedback,facing the left communion guy communion* priest yeah
MEJ8y7jRW4947MPrH,44,3,I,full_feedback,karate
MEJ8y7jRW4947MPrH,45,3,C,full_feedback,celebration
MEJ8y7jRW4947MPrH,46,3,H,full_feedback,bag sack guy
MEJ8y7jRW4947MPrH,47,3,K,full_feedback,server girl legs sticking up to the left arms out to right
MEJ8y7jRW4947MPrH,48,4,J,full_feedback,block man
MEJ8y7jRW4947MPrH,49,4,K,full_feedback,server girl (feet up)
MEJ8y7jRW4947MPrH,50,4,I,full_feedback,karate
MEJ8y7jRW4947MPrH,51,4,L,full_feedback,server girl (no feet) bent knees but not kneeling tray to right
MEJ8y7jRW4947MPrH,52,4,F,full_feedback,wall guy
MEJ8y7jRW4947MPrH,53,4,B,full_feedback,two arms - one coming off body on right two wings guy not celeb
MEJ8y7jRW4947MPrH,54,4,A,full_feedback,frank!
MEJ8y7jRW4947MPrH,55,4,E,full_feedback,bunny
MEJ8y7jRW4947MPrH,56,4,H,full_feedback,bag
MEJ8y7jRW4947MPrH,57,4,D,full_feedback,priest
MEJ8y7jRW4947MPrH,58,4,G,full_feedback,legs dragging on floor to left two arms to right
MEJ8y7jRW4947MPrH,59,4,C,full_feedback,celeb
MEJ8y7jRW4947MPrH,60,5,A,full_feedback,Frank
MEJ8y7jRW4947MPrH,61,5,C,full_feedback,celebrate
MEJ8y7jRW4947MPrH,62,5,K,full_feedback,kneeling server NOT SQUAT GUY
MEJ8y7jRW4947MPrH,63,5,L,full_feedback,"squat boy my margarita says ""Yes life is good"" squat guy squat guy"
MEJ8y7jRW4947MPrH,64,5,I,full_feedback,karate
MEJ8y7jRW4947MPrH,65,5,F,full_feedback,wall boy
MEJ8y7jRW4947MPrH,66,5,D,full_feedback,priest
MEJ8y7jRW4947MPrH,67,5,J,full_feedback,block boy
MEJ8y7jRW4947MPrH,68,5,G,full_feedback,dancer
MEJ8y7jRW4947MPrH,69,5,B,full_feedback,wings boy
MEJ8y7jRW4947MPrH,70,5,H,full_feedback,bag boy
MEJ8y7jRW4947MPrH,71,5,E,full_feedback,bunny
Z2WAkYpWiXwuGcdME,0,0,F,2_thick,looks like a person sat down facing the left
Z2WAkYpWiXwuGcdME,1,0,J,2_thick,looks like a large person with two pointy bits pointing right rectangular body on left side
Z2WAkYpWiXwuGcdME,2,0,H,2_thick,looks like a person without legs kind of sat down with their bottom bit pointing right no arms either
Z2WAkYpWiXwuGcdME,3,0,E,2_thick,looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side
Z2WAkYpWiXwuGcdME,4,0,I,2_thick,It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too
Z2WAkYpWiXwuGcdME,5,0,C,2_thick,looks like someone throwing their hands in the air
Z2WAkYpWiXwuGcdME,6,0,B,2_thick,it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say
Z2WAkYpWiXwuGcdME,7,0,G,2_thick,this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side
Z2WAkYpWiXwuGcdME,8,0,A,2_thick,This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air
Z2WAkYpWiXwuGcdME,9,0,L,2_thick,looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back
Z2WAkYpWiXwuGcdME,10,0,K,2_thick,"another begging person, this time one with the triangle out the back"
Z2WAkYpWiXwuGcdME,11,0,D,2_thick,someone standing and reading a letter manuscript sort of thing facing left
Z2WAkYpWiXwuGcdME,12,1,C,2_thick,person with arms in the air and standing not kneeling no feet
Z2WAkYpWiXwuGcdME,13,1,J,2_thick,large squarish person with two points facing right
Z2WAkYpWiXwuGcdME,14,1,K,2_thick,begging with triangle on back
Z2WAkYpWiXwuGcdME,15,1,B,2_thick,kneeling with arms in air
Z2WAkYpWiXwuGcdME,16,1,L,2_thick,begging but without triangle on back
Z2WAkYpWiXwuGcdME,17,1,D,2_thick,reading letter guy
Z2WAkYpWiXwuGcdME,18,1,E,2_thick,"rabbit with triangle ears, kind of lying down"
Z2WAkYpWiXwuGcdME,19,1,A,2_thick,guy with one foot on ground one foot in air but kind of two heads not the karate kick guy
Z2WAkYpWiXwuGcdME,20,1,F,2_thick,"guy lying sitting down facing left looking kind of sad, head down"
Z2WAkYpWiXwuGcdME,21,1,H,2_thick,limbless guy sat down
Z2WAkYpWiXwuGcdME,22,1,G,2_thick,rabbit with square ear
Z2WAkYpWiXwuGcdME,23,1,I,2_thick,karate kick one
Z2WAkYpWiXwuGcdME,24,2,I,2_thick,karate guy
Z2WAkYpWiXwuGcdME,25,2,H,2_thick,limbless
Z2WAkYpWiXwuGcdME,26,2,G,2_thick,square ear rabbit
Z2WAkYpWiXwuGcdME,27,2,B,2_thick,arms in air kneeling
Z2WAkYpWiXwuGcdME,28,2,C,2_thick,arms in air standing
Z2WAkYpWiXwuGcdME,29,2,D,2_thick,letter
Z2WAkYpWiXwuGcdME,30,2,A,2_thick,two headed guy with one leg in air defined feet haha
Z2WAkYpWiXwuGcdME,31,2,J,2_thick,large rectangular
Z2WAkYpWiXwuGcdME,32,2,F,2_thick,sad sitting
Z2WAkYpWiXwuGcdME,33,2,K,2_thick,begging triangle back
Z2WAkYpWiXwuGcdME,34,2,L,2_thick,begging no triangle
Z2WAkYpWiXwuGcdME,35,2,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,36,3,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,37,3,L,2_thick,beg no triangle
Z2WAkYpWiXwuGcdME,38,3,D,2_thick,letter
Z2WAkYpWiXwuGcdME,39,3,B,2_thick,arms air kneeling
Z2WAkYpWiXwuGcdME,40,3,G,2_thick,square bunny
Z2WAkYpWiXwuGcdME,41,3,A,2_thick,two head guy
Z2WAkYpWiXwuGcdME,42,3,C,2_thick,arm hair standing
Z2WAkYpWiXwuGcdME,43,3,H,2_thick,limbless
Z2WAkYpWiXwuGcdME,44,3,I,2_thick,karate
Z2WAkYpWiXwuGcdME,45,3,K,2_thick,begging triangle
Z2WAkYpWiXwuGcdME,46,3,J,2_thick,large rectangle
Z2WAkYpWiXwuGcdME,47,3,F,2_thick,sad
Z2WAkYpWiXwuGcdME,48,4,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,49,4,J,2_thick,rectangle
Z2WAkYpWiXwuGcdME,50,4,K,2_thick,beg triangle
Z2WAkYpWiXwuGcdME,51,4,A,2_thick,two head
Z2WAkYpWiXwuGcdME,52,4,H,2_thick,limbless
Z2WAkYpWiXwuGcdME,53,4,D,2_thick,letter
Z2WAkYpWiXwuGcdME,54,4,L,2_thick,beg no triangle
Z2WAkYpWiXwuGcdME,55,4,C,2_thick,arm air stand
Z2WAkYpWiXwuGcdME,56,4,F,2_thick,sad
Z2WAkYpWiXwuGcdME,57,4,I,2_thick,karate
Z2WAkYpWiXwuGcdME,58,4,G,2_thick,square bunny
Z2WAkYpWiXwuGcdME,59,4,B,2_thick,arm air kneeling
Z2WAkYpWiXwuGcdME,60,5,B,2_thick,arm air kneel
Z2WAkYpWiXwuGcdME,61,5,H,2_thick,limbles
Z2WAkYpWiXwuGcdME,62,5,A,2_thick,two head
Z2WAkYpWiXwuGcdME,63,5,J,2_thick,rectangle
Z2WAkYpWiXwuGcdME,64,5,F,2_thick,sad
Z2WAkYpWiXwuGcdME,65,5,L,2_thick,beg no triangle
Z2WAkYpWiXwuGcdME,66,5,I,2_thick,karate
Z2WAkYpWiXwuGcdME,67,5,G,2_thick,square bunny
Z2WAkYpWiXwuGcdME,68,5,K,2_thick,beg triangle
Z2WAkYpWiXwuGcdME,69,5,D,2_thick,letter
Z2WAkYpWiXwuGcdME,70,5,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,71,5,C,2_thick,arm hair standing
rSMFkjhskBteiyQMB,0,0,K,4_rotate,"triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"
rSMFkjhskBteiyQMB,1,0,F,4_rotate,This one looks like a person sat down Their head is a rotated square They look as if they are sad so the head is tilted down 1 knee up no bunny ears
rSMFkjhskBteiyQMB,2,0,H,4_rotate,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has been swaddled in a blanket
rSMFkjhskBteiyQMB,3,0,J,4_rotate,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears to be a foot too
rSMFkjhskBteiyQMB,4,0,D,4_rotate,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are not bent they are straight
rSMFkjhskBteiyQMB,5,0,I,4_rotate,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the ground yes to 90 degrees
rSMFkjhskBteiyQMB,6,0,B,4_rotate,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks like an animal sat down"
rSMFkjhskBteiyQMB,7,0,L,4_rotate,This looks like a person giving a speech from a book again but this time with knees bent
rSMFkjhskBteiyQMB,8,0,C,4_rotate,This looks like a person with their arms raised up
rSMFkjhskBteiyQMB,9,0,G,4_rotate,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side kind of looks like a dog to me
rSMFkjhskBteiyQMB,10,0,A,4_rotate,This one looks like a person dancing They have one foot on the floor and another foot is raised their ears are made from a square shape and then another 4 sided shape
rSMFkjhskBteiyQMB,11,0,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,12,1,F,4_rotate,man sat down with 1 knee up
rSMFkjhskBteiyQMB,13,1,K,4_rotate,"2 squares at the top, connected at 1 point, the bottom square blends into a triangle squares are directly above each other vertically it's not the bent knee"
rSMFkjhskBteiyQMB,14,1,C,4_rotate,"flailing arm, hugging 2 arms up"
rSMFkjhskBteiyQMB,15,1,G,4_rotate,"looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram"
rSMFkjhskBteiyQMB,16,1,D,4_rotate,speaker no bent knee
rSMFkjhskBteiyQMB,17,1,A,4_rotate,"dancing man, 1 foot up, 1 down, 2 heads"
rSMFkjhskBteiyQMB,18,1,H,4_rotate,swaddled baby
rSMFkjhskBteiyQMB,19,1,I,4_rotate,ice skating man 2 arms ahead 1 leg 90 degrees
rSMFkjhskBteiyQMB,20,1,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,21,1,J,4_rotate,rotated square touching a straight line feet out pointing to the right the left side of this object is straight all the way except for the head
rSMFkjhskBteiyQMB,22,1,L,4_rotate,speaker with bent knee
rSMFkjhskBteiyQMB,23,1,B,4_rotate,wings man kneeling head facing down
rSMFkjhskBteiyQMB,24,2,I,4_rotate,ice skater
rSMFkjhskBteiyQMB,25,2,D,4_rotate,speaker no bent knee knee
rSMFkjhskBteiyQMB,26,2,A,4_rotate,dancing man
rSMFkjhskBteiyQMB,27,2,L,4_rotate,speaker bent knees
rSMFkjhskBteiyQMB,28,2,B,4_rotate,"wings, man head facing down, kneeling"
rSMFkjhskBteiyQMB,29,2,H,4_rotate,the baby i
rSMFkjhskBteiyQMB,30,2,F,4_rotate,the sad guy sitting down with knees bent up head slightly tilted up
rSMFkjhskBteiyQMB,31,2,G,4_rotate,the one that looks like it's doing the lunge exercise with arms up one leg back one foot in front on the right
rSMFkjhskBteiyQMB,32,2,J,4_rotate,horizontal line one with rotated square head
rSMFkjhskBteiyQMB,33,2,K,4_rotate,looks like the speaker with bent knees but he she is kneeling we'll call it kneeling speaker
rSMFkjhskBteiyQMB,34,2,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,35,2,C,4_rotate,the one that wants a hug
rSMFkjhskBteiyQMB,36,3,B,4_rotate,"wings kneeling, head tilted down"
rSMFkjhskBteiyQMB,37,3,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,38,3,G,4_rotate,the one that looks like a dog
rSMFkjhskBteiyQMB,39,3,A,4_rotate,dancing man two heads
rSMFkjhskBteiyQMB,40,3,K,4_rotate,"top has two squares, connected at a point, one under the other The second square looks like its merging into the triangle the last speaker called it a kneeling speaking man - NOT the one with bent knees"
rSMFkjhskBteiyQMB,41,3,H,4_rotate,"baby swaddled, looks like an i"
rSMFkjhskBteiyQMB,42,3,F,4_rotate,"depressed man, sitting down, one knee bent up, head tilted forward"
rSMFkjhskBteiyQMB,43,3,L,4_rotate,"sermon speaker, with bent knees"
rSMFkjhskBteiyQMB,44,3,C,4_rotate,man going in for hug both arms open wide
rSMFkjhskBteiyQMB,45,3,J,4_rotate,"head is rotated square, the left side a straight line"
rSMFkjhskBteiyQMB,46,3,I,4_rotate,ice skating guy
rSMFkjhskBteiyQMB,47,3,D,4_rotate,"man giving a sermon speaking, straight legs"
rSMFkjhskBteiyQMB,48,4,G,4_rotate,dog
rSMFkjhskBteiyQMB,49,4,A,4_rotate,dancing man
rSMFkjhskBteiyQMB,50,4,L,4_rotate,bent speaker
rSMFkjhskBteiyQMB,51,4,C,4_rotate,person trying to hug
rSMFkjhskBteiyQMB,52,4,K,4_rotate,kneeling speaker
rSMFkjhskBteiyQMB,53,4,I,4_rotate,ice skater
rSMFkjhskBteiyQMB,54,4,B,4_rotate,"mouse no, point of square and point of 2 different triangles touches"
rSMFkjhskBteiyQMB,55,4,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,56,4,F,4_rotate,depressed man bent knee
rSMFkjhskBteiyQMB,57,4,D,4_rotate,speaker straight legs
rSMFkjhskBteiyQMB,58,4,J,4_rotate,square on top of horizontal line
rSMFkjhskBteiyQMB,59,4,H,4_rotate,swaddled baby
rSMFkjhskBteiyQMB,60,5,K,4_rotate,kneeling speaker
rSMFkjhskBteiyQMB,61,5,A,4_rotate,dancing man
rSMFkjhskBteiyQMB,62,5,B,4_rotate,wings
rSMFkjhskBteiyQMB,63,5,F,4_rotate,sad man knee up
rSMFkjhskBteiyQMB,64,5,H,4_rotate,iBaby
rSMFkjhskBteiyQMB,65,5,J,4_rotate,horizontal line man
rSMFkjhskBteiyQMB,66,5,L,4_rotate,bent knee speaker
rSMFkjhskBteiyQMB,67,5,G,4_rotate,dog
rSMFkjhskBteiyQMB,68,5,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,69,5,I,4_rotate,ice skater
rSMFkjhskBteiyQMB,70,5,C,4_rotate,hug
rSMFkjhskBteiyQMB,71,5,D,4_rotate,speaker straight
x8BXJBHh3RxchPoHv,0,0,F,5_rotate,it's like a man sitting on the ground he is facing to the left of the screen
x8BXJBHh3RxchPoHv,1,0,C,5_rotate,it's like a ghost type figure arms raised leaning to the left slightly
x8BXJBHh3RxchPoHv,2,0,B,5_rotate,like someone kneeling facing to the right of screen arms raised
x8BXJBHh3RxchPoHv,3,0,I,5_rotate,reminds me of a figure skater one leg raised behind them they are facing to the left of screen both arms stretched to the left
x8BXJBHh3RxchPoHv,4,0,E,5_rotate,like a sitting bunny rabbit facing to the right of screen two triangles on the head like ears
x8BXJBHh3RxchPoHv,5,0,J,5_rotate,quite a large block like figure solid on the left hand side yeah kind of one arm to the right at the top
x8BXJBHh3RxchPoHv,6,0,A,5_rotate,this one has dangling legs it reminds me of someone like hanging off the edge of something head is on the right hand side
x8BXJBHh3RxchPoHv,7,0,L,5_rotate,facing to the right knees seem to be bent but not kneeling all the way down could be holding a book or pointing to the right their legs are a kind of zigzag yeah crouching is a good word
x8BXJBHh3RxchPoHv,8,0,K,5_rotate,"ah, maybe this is the similar one to last time kneeling feet up behind hand pointing to the right"
x8BXJBHh3RxchPoHv,9,0,D,5_rotate,facing to the left holding a book or something like that sort of reminds me of someone giving a sermon
x8BXJBHh3RxchPoHv,10,0,H,5_rotate,almost like a swaddled baby slight protrusion of a foot on the right no arms visible
x8BXJBHh3RxchPoHv,11,0,G,5_rotate,this reminds me of the dancer emoji arm and leg out to the right
x8BXJBHh3RxchPoHv,12,1,E,5_rotate,It is the bunny rabbit two triangles for ears
x8BXJBHh3RxchPoHv,13,1,B,5_rotate,Kneeling down with arms spread wide facing right
x8BXJBHh3RxchPoHv,14,1,C,5_rotate,the ghost looking figure leaning to the left
x8BXJBHh3RxchPoHv,15,1,K,5_rotate,kneeling down with arms pointing towards the right full kneeling
x8BXJBHh3RxchPoHv,16,1,H,5_rotate,like the swaddled baby
x8BXJBHh3RxchPoHv,17,1,G,5_rotate,the dance emoji
x8BXJBHh3RxchPoHv,18,1,F,5_rotate,sat down facing left knees up
x8BXJBHh3RxchPoHv,19,1,A,5_rotate,the person hanging off something dangly legs left foot higher than the other
x8BXJBHh3RxchPoHv,20,1,J,5_rotate,head and large body left side of body solid right side with a small arm pointing right
x8BXJBHh3RxchPoHv,21,1,L,5_rotate,crouching down with arms together pointing right
x8BXJBHh3RxchPoHv,22,1,D,5_rotate,person giving a sermon facing left
